monetary_code	rate_as_float	date_as_iso
USD	46407.0979	2021-09-08T06:08:00+00:00
GBP	33702.9228	2021-09-08T06:08:00+00:00
EUR	39207.1294	2021-09-08T06:08:00+00:00
USD	46183.138	2021-09-08T06:13:00+00:00
GBP	33540.273	2021-09-08T06:13:00+00:00
EUR	39017.9165	2021-09-08T06:13:00+00:00
USD	45927.5505	2021-09-08T06:18:00+00:00
GBP	33354.6539	2021-09-08T06:18:00+00:00
EUR	38801.9829	2021-09-08T06:18:00+00:00
USD	45544.819	2021-09-08T06:23:00+00:00
GBP	33076.6971	2021-09-08T06:23:00+00:00
EUR	38478.6314	2021-09-08T06:23:00+00:00
USD	45403.3569	2021-09-08T06:28:00+00:00
GBP	32973.9609	2021-09-08T06:28:00+00:00
EUR	38359.1168	2021-09-08T06:28:00+00:00
USD	45830.3663	2021-09-08T06:33:00+00:00
GBP	33284.0744	2021-09-08T06:33:00+00:00
EUR	38719.8766	2021-09-08T06:33:00+00:00
USD	45705.0606	2021-09-08T06:38:00+00:00
GBP	33193.0717	2021-09-08T06:38:00+00:00
EUR	38614.0118	2021-09-08T06:38:00+00:00
USD	45366.0739	2021-09-08T06:43:00+00:00
GBP	32946.8843	2021-09-08T06:43:00+00:00
EUR	38327.6182	2021-09-08T06:43:00+00:00
USD	45184.7673	2021-09-08T06:48:00+00:00
GBP	32815.2113	2021-09-08T06:48:00+00:00
EUR	38174.441	2021-09-08T06:48:00+00:00
USD	45161.0967	2021-09-08T06:53:00+00:00
GBP	32798.0206	2021-09-08T06:53:00+00:00
EUR	38154.4428	2021-09-08T06:53:00+00:00
USD	45304.9684	2021-09-08T06:58:00+00:00
GBP	32902.5068	2021-09-08T06:58:00+00:00
EUR	38275.9932	2021-09-08T06:58:00+00:00
USD	45421.11	2021-09-08T07:03:00+00:00
GBP	32986.854	2021-09-08T07:03:00+00:00
EUR	38374.1156	2021-09-08T07:03:00+00:00
USD	45535.0569	2021-09-08T07:08:00+00:00
GBP	33088.2767	2021-09-08T07:08:00+00:00
EUR	38480.1739	2021-09-08T07:08:00+00:00
USD	45483.4238	2021-09-08T07:13:00+00:00
GBP	33050.7573	2021-09-08T07:13:00+00:00
EUR	38436.5405	2021-09-08T07:13:00+00:00
USD	45459.3887	2021-09-08T07:18:00+00:00
GBP	33033.2921	2021-09-08T07:18:00+00:00
EUR	38416.2292	2021-09-08T07:18:00+00:00
USD	45446.4879	2021-09-08T07:23:00+00:00
GBP	33023.9177	2021-09-08T07:23:00+00:00
EUR	38405.3272	2021-09-08T07:23:00+00:00
USD	45351.4978	2021-09-08T07:28:00+00:00
GBP	32954.8927	2021-09-08T07:28:00+00:00
EUR	38325.0542	2021-09-08T07:28:00+00:00
USD	45437.4628	2021-09-08T07:33:00+00:00
GBP	33017.3595	2021-09-08T07:33:00+00:00
EUR	38397.7004	2021-09-08T07:33:00+00:00
USD	45384.7321	2021-09-08T07:38:00+00:00
GBP	32979.0425	2021-09-08T07:38:00+00:00
EUR	38353.1394	2021-09-08T07:38:00+00:00
USD	45441.2051	2021-09-08T07:43:00+00:00
GBP	33020.0789	2021-09-08T07:43:00+00:00
EUR	38400.8629	2021-09-08T07:43:00+00:00
USD	45388.4783	2021-09-08T07:48:00+00:00
GBP	32981.7647	2021-09-08T07:48:00+00:00
EUR	38356.3052	2021-09-08T07:48:00+00:00
USD	45192.6335	2021-09-08T07:53:00+00:00
GBP	32839.4531	2021-09-08T07:53:00+00:00
EUR	38190.8032	2021-09-08T07:53:00+00:00
USD	45125.9474	2021-09-08T07:58:00+00:00
GBP	32790.9953	2021-09-08T07:58:00+00:00
EUR	38134.449	2021-09-08T07:58:00+00:00
USD	45302.1198	2021-09-08T08:03:00+00:00
GBP	32919.0119	2021-09-08T08:03:00+00:00
EUR	38283.3265	2021-09-08T08:03:00+00:00
USD	45199.7834	2021-09-08T08:08:00+00:00
GBP	32836.1059	2021-09-08T08:08:00+00:00
EUR	38205.8401	2021-09-08T08:08:00+00:00
USD	45186.0047	2021-09-08T08:13:00+00:00
GBP	32826.0961	2021-09-08T08:13:00+00:00
EUR	38194.1934	2021-09-08T08:13:00+00:00
USD	44781.7582	2021-09-08T08:18:00+00:00
GBP	32532.4248	2021-09-08T08:18:00+00:00
EUR	37852.4976	2021-09-08T08:18:00+00:00
USD	44532.2964	2021-09-08T08:23:00+00:00
GBP	32351.1992	2021-09-08T08:23:00+00:00
EUR	37641.636	2021-09-08T08:23:00+00:00
USD	44724.8495	2021-09-08T08:28:00+00:00
GBP	32491.0825	2021-09-08T08:28:00+00:00
EUR	37804.3946	2021-09-08T08:28:00+00:00
USD	45490.0998	2021-09-08T08:33:00+00:00
GBP	33047.0108	2021-09-08T08:33:00+00:00
EUR	38451.2347	2021-09-08T08:33:00+00:00
USD	45604.2875	2021-09-08T08:38:00+00:00
GBP	33129.9643	2021-09-08T08:38:00+00:00
EUR	38547.7536	2021-09-08T08:38:00+00:00
USD	45613.1742	2021-09-08T08:43:00+00:00
GBP	33136.4202	2021-09-08T08:43:00+00:00
EUR	38555.2653	2021-09-08T08:43:00+00:00
USD	45835.8678	2021-09-08T08:48:00+00:00
GBP	33298.1995	2021-09-08T08:48:00+00:00
EUR	38743.5006	2021-09-08T08:48:00+00:00
USD	45819.992	2021-09-08T08:53:00+00:00
GBP	33286.6663	2021-09-08T08:53:00+00:00
EUR	38730.0813	2021-09-08T08:53:00+00:00
USD	45918.9749	2021-09-08T08:58:00+00:00
GBP	33358.574	2021-09-08T08:58:00+00:00
EUR	38813.7482	2021-09-08T08:58:00+00:00
USD	45872.4135	2021-09-08T09:03:00+00:00
GBP	33324.7488	2021-09-08T09:03:00+00:00
EUR	38774.3915	2021-09-08T09:03:00+00:00
USD	45813.1564	2021-09-08T09:08:00+00:00
GBP	33287.1981	2021-09-08T09:08:00+00:00
EUR	38752.8909	2021-09-08T09:08:00+00:00
USD	45841.6482	2021-09-08T09:10:00+00:00
GBP	33307.8998	2021-09-08T09:10:00+00:00
EUR	38776.9918	2021-09-08T09:10:00+00:00
USD	45839.19	2021-09-08T09:13:00+00:00
GBP	33306.1137	2021-09-08T09:13:00+00:00
EUR	38774.9124	2021-09-08T09:13:00+00:00
USD	46300.0015	2021-09-08T14:29:00+00:00
GBP	33640.1458	2021-09-08T14:29:00+00:00
EUR	39179.6632	2021-09-08T14:29:00+00:00
USD	46300.0015	2021-09-08T14:29:00+00:00
GBP	33640.1458	2021-09-08T14:29:00+00:00
EUR	39179.6632	2021-09-08T14:29:00+00:00
USD	46300.0015	2021-09-08T14:29:00+00:00
GBP	33640.1458	2021-09-08T14:29:00+00:00
EUR	39179.6632	2021-09-08T14:29:00+00:00
USD	46331.8161	2021-09-08T14:33:00+00:00
GBP	33663.2613	2021-09-08T14:33:00+00:00
EUR	39206.5851	2021-09-08T14:33:00+00:00
USD	46275.1127	2021-09-08T14:36:00+00:00
GBP	33622.0624	2021-09-08T14:36:00+00:00
EUR	39158.602	2021-09-08T14:36:00+00:00
USD	46275.1127	2021-09-08T14:36:00+00:00
GBP	33622.0624	2021-09-08T14:36:00+00:00
EUR	39158.602	2021-09-08T14:36:00+00:00
USD	46239.9433	2021-09-08T14:38:00+00:00
GBP	33596.5094	2021-09-08T14:38:00+00:00
EUR	39128.8412	2021-09-08T14:38:00+00:00
USD	45892.794	2021-09-08T14:43:00+00:00
GBP	33344.2814	2021-09-08T14:43:00+00:00
EUR	38835.0789	2021-09-08T14:43:00+00:00
USD	45938.1208	2021-09-08T14:48:00+00:00
GBP	33377.2145	2021-09-08T14:48:00+00:00
EUR	38873.435	2021-09-08T14:48:00+00:00
USD	45750.759	2021-09-08T14:53:00+00:00
GBP	33241.0832	2021-09-08T14:53:00+00:00
EUR	38714.887	2021-09-08T14:53:00+00:00
USD	45891.4311	2021-09-08T14:58:00+00:00
GBP	33343.2912	2021-09-08T14:58:00+00:00
EUR	38833.9256	2021-09-08T14:58:00+00:00
USD	45968.1156	2021-09-08T15:03:00+00:00
GBP	33399.0078	2021-09-08T15:03:00+00:00
EUR	38898.817	2021-09-08T15:03:00+00:00
USD	45845.3862	2021-09-08T15:08:00+00:00
GBP	33372.9196	2021-09-08T15:08:00+00:00
EUR	38811.4203	2021-09-08T15:08:00+00:00
USD	46092.6031	2021-09-08T15:13:00+00:00
GBP	33552.88	2021-09-08T15:13:00+00:00
EUR	39020.7072	2021-09-08T15:13:00+00:00
USD	46224.1767	2021-09-08T15:18:00+00:00
GBP	33648.6583	2021-09-08T15:18:00+00:00
EUR	39132.0937	2021-09-08T15:18:00+00:00
USD	46148.8833	2021-09-08T15:23:00+00:00
GBP	33593.8489	2021-09-08T15:23:00+00:00
EUR	39068.3525	2021-09-08T15:23:00+00:00
USD	46125.0587	2021-09-08T15:28:00+00:00
GBP	33576.5058	2021-09-08T15:28:00+00:00
EUR	39048.1832	2021-09-08T15:28:00+00:00
USD	46196.9288	2021-09-08T15:33:00+00:00
GBP	33628.8233	2021-09-08T15:33:00+00:00
EUR	39109.0264	2021-09-08T15:33:00+00:00
USD	46269.1377	2021-09-08T15:38:00+00:00
GBP	33681.3874	2021-09-08T15:38:00+00:00
EUR	39170.1564	2021-09-08T15:38:00+00:00
USD	46217.3674	2021-09-08T15:43:00+00:00
GBP	33643.7015	2021-09-08T15:43:00+00:00
EUR	39126.3291	2021-09-08T15:43:00+00:00
USD	46141.73	2021-09-08T15:48:00+00:00
GBP	33588.6416	2021-09-08T15:48:00+00:00
EUR	39062.2966	2021-09-08T15:48:00+00:00
USD	46065.3485	2021-09-08T15:53:00+00:00
GBP	33533.0401	2021-09-08T15:53:00+00:00
EUR	38997.6342	2021-09-08T15:53:00+00:00
USD	46034.4734	2021-09-08T15:58:00+00:00
GBP	33510.5648	2021-09-08T15:58:00+00:00
EUR	38971.4962	2021-09-08T15:58:00+00:00
USD	45958.1795	2021-09-08T16:03:00+00:00
GBP	33455.027	2021-09-08T16:03:00+00:00
EUR	38906.9079	2021-09-08T16:03:00+00:00
USD	46047.51	2021-09-08T16:08:00+00:00
GBP	33458.1668	2021-09-08T16:08:00+00:00
EUR	38962.8704	2021-09-08T16:08:00+00:00
USD	46081.4182	2021-09-08T16:13:00+00:00
GBP	33482.8045	2021-09-08T16:13:00+00:00
EUR	38991.5616	2021-09-08T16:13:00+00:00
USD	46209.9797	2021-09-08T16:18:00+00:00
GBP	33576.2174	2021-09-08T16:18:00+00:00
EUR	39100.3433	2021-09-08T16:18:00+00:00
USD	46234.667	2021-09-08T16:23:00+00:00
GBP	33594.1553	2021-09-08T16:23:00+00:00
EUR	39121.2323	2021-09-08T16:23:00+00:00
USD	46197.3583	2021-09-08T16:28:00+00:00
GBP	33567.0468	2021-09-08T16:28:00+00:00
EUR	39089.6638	2021-09-08T16:28:00+00:00
USD	46279.1301	2021-09-08T16:33:00+00:00
GBP	33626.4622	2021-09-08T16:33:00+00:00
EUR	39158.8546	2021-09-08T16:33:00+00:00
USD	46416.8605	2021-09-08T16:38:00+00:00
GBP	33726.5372	2021-09-08T16:38:00+00:00
EUR	39275.3944	2021-09-08T16:38:00+00:00
USD	46510.7887	2021-09-08T16:43:00+00:00
GBP	33794.7856	2021-09-08T16:43:00+00:00
EUR	39354.8713	2021-09-08T16:43:00+00:00
USD	46430.2199	2021-09-08T16:48:00+00:00
GBP	33736.2442	2021-09-08T16:48:00+00:00
EUR	39286.6985	2021-09-08T16:48:00+00:00
USD	46538.2347	2021-09-08T16:53:00+00:00
GBP	33814.7279	2021-09-08T16:53:00+00:00
EUR	39378.0946	2021-09-08T16:53:00+00:00
USD	46445.8952	2021-09-08T16:58:00+00:00
GBP	33747.6339	2021-09-08T16:58:00+00:00
EUR	39299.962	2021-09-08T16:58:00+00:00
USD	46386.2676	2021-09-08T17:03:00+00:00
GBP	33704.3084	2021-09-08T17:03:00+00:00
EUR	39249.5084	2021-09-08T17:03:00+00:00
USD	46365.6259	2021-09-08T17:08:00+00:00
GBP	33668.7702	2021-09-08T17:08:00+00:00
EUR	39230.4197	2021-09-08T17:08:00+00:00
USD	46365.9567	2021-09-08T17:13:00+00:00
GBP	33669.0104	2021-09-08T17:13:00+00:00
EUR	39230.6996	2021-09-08T17:13:00+00:00
USD	46398.1665	2021-09-08T17:18:00+00:00
GBP	33692.3998	2021-09-08T17:18:00+00:00
EUR	39257.9527	2021-09-08T17:18:00+00:00
USD	46299.4782	2021-09-08T17:23:00+00:00
GBP	33620.7365	2021-09-08T17:23:00+00:00
EUR	39174.4515	2021-09-08T17:23:00+00:00
USD	46224.3217	2021-09-08T17:28:00+00:00
GBP	33566.161	2021-09-08T17:28:00+00:00
EUR	39110.8608	2021-09-08T17:28:00+00:00
USD	46103.6879	2021-09-08T17:33:00+00:00
GBP	33478.5618	2021-09-08T17:33:00+00:00
EUR	39008.7913	2021-09-08T17:33:00+00:00
USD	46071.9763	2021-09-08T17:38:00+00:00
GBP	33455.5341	2021-09-08T17:38:00+00:00
EUR	38981.9598	2021-09-08T17:38:00+00:00
USD	46099.45	2021-09-08T17:43:00+00:00
GBP	33475.4844	2021-09-08T17:43:00+00:00
EUR	39005.2057	2021-09-08T17:43:00+00:00
USD	46202.3999	2021-09-08T17:48:00+00:00
GBP	33550.2423	2021-09-08T17:48:00+00:00
EUR	39092.3126	2021-09-08T17:48:00+00:00
USD	46260.6896	2021-09-08T17:53:00+00:00
GBP	33592.5698	2021-09-08T17:53:00+00:00
EUR	39141.6321	2021-09-08T17:53:00+00:00
USD	46238.7977	2021-09-08T17:58:00+00:00
GBP	33576.6729	2021-09-08T17:58:00+00:00
EUR	39123.1091	2021-09-08T17:58:00+00:00
USD	46192.4786	2021-09-08T18:03:00+00:00
GBP	33543.0378	2021-09-08T18:03:00+00:00
EUR	39083.918	2021-09-08T18:03:00+00:00
USD	46242.29	2021-09-08T18:07:00+00:00
GBP	33561.5443	2021-09-08T18:07:00+00:00
EUR	39108.3532	2021-09-08T18:07:00+00:00
USD	46260.1275	2021-09-08T18:07:00+00:00
GBP	33574.4903	2021-09-08T18:07:00+00:00
EUR	39123.4389	2021-09-08T18:07:00+00:00
USD	46337.5413	2021-09-08T18:53:00+00:00
GBP	33630.6754	2021-09-08T18:53:00+00:00
EUR	39188.9098	2021-09-08T18:53:00+00:00
USD	46440.0986	2021-09-08T18:58:00+00:00
GBP	33705.109	2021-09-08T18:58:00+00:00
EUR	39275.6453	2021-09-08T18:58:00+00:00
USD	46457.9934	2021-09-08T19:03:00+00:00
GBP	33718.0966	2021-09-08T19:03:00+00:00
EUR	39290.7794	2021-09-08T19:03:00+00:00
USD	46376.113	2021-09-08T19:08:00+00:00
GBP	33653.5684	2021-09-08T19:08:00+00:00
EUR	39220.6498	2021-09-08T19:08:00+00:00
USD	46414.1985	2021-09-08T19:13:00+00:00
GBP	33681.2058	2021-09-08T19:13:00+00:00
EUR	39252.859	2021-09-08T19:13:00+00:00
USD	46522.6807	2021-09-08T19:18:00+00:00
GBP	33759.9276	2021-09-08T19:18:00+00:00
EUR	39344.6032	2021-09-08T19:18:00+00:00
USD	46418.3677	2021-09-08T19:23:00+00:00
GBP	33684.2312	2021-09-08T19:23:00+00:00
EUR	39256.3849	2021-09-08T19:23:00+00:00
USD	46447.2718	2021-09-08T19:28:00+00:00
GBP	33705.206	2021-09-08T19:28:00+00:00
EUR	39280.8294	2021-09-08T19:28:00+00:00
USD	46336.8154	2021-09-08T19:33:00+00:00
GBP	33625.0514	2021-09-08T19:33:00+00:00
EUR	39187.4154	2021-09-08T19:33:00+00:00
USD	46310.7152	2021-09-08T19:38:00+00:00
GBP	33606.1115	2021-09-08T19:38:00+00:00
EUR	39165.3423	2021-09-08T19:38:00+00:00
USD	46383.9027	2021-09-08T19:43:00+00:00
GBP	33659.2211	2021-09-08T19:43:00+00:00
EUR	39227.2376	2021-09-08T19:43:00+00:00
USD	46323.3448	2021-09-08T19:48:00+00:00
GBP	33615.2764	2021-09-08T19:48:00+00:00
EUR	39176.0233	2021-09-08T19:48:00+00:00
USD	46433.1892	2021-09-08T19:53:00+00:00
GBP	33694.9867	2021-09-08T19:53:00+00:00
EUR	39268.9196	2021-09-08T19:53:00+00:00
USD	46470.4113	2021-09-08T19:58:00+00:00
GBP	33721.9975	2021-09-08T19:58:00+00:00
EUR	39300.3986	2021-09-08T19:58:00+00:00
USD	46181.3995	2021-09-08T20:03:00+00:00
GBP	33512.2714	2021-09-08T20:03:00+00:00
EUR	39055.979	2021-09-08T20:03:00+00:00
USD	46062.6996	2021-09-08T20:08:00+00:00
GBP	33441.9805	2021-09-08T20:08:00+00:00
EUR	38978.1643	2021-09-08T20:08:00+00:00
USD	45967.3528	2021-09-08T20:13:00+00:00
GBP	33372.7578	2021-09-08T20:13:00+00:00
EUR	38897.482	2021-09-08T20:13:00+00:00
USD	46091.0037	2021-09-08T20:18:00+00:00
GBP	33462.5296	2021-09-08T20:18:00+00:00
EUR	39002.1151	2021-09-08T20:18:00+00:00
USD	46034.1291	2021-09-08T20:23:00+00:00
GBP	33421.2381	2021-09-08T20:23:00+00:00
EUR	38953.988	2021-09-08T20:23:00+00:00
USD	46015.4433	2021-09-08T20:28:00+00:00
GBP	33407.672	2021-09-08T20:28:00+00:00
EUR	38938.1761	2021-09-08T20:28:00+00:00
USD	46051.2574	2021-09-08T20:33:00+00:00
GBP	33433.6734	2021-09-08T20:33:00+00:00
EUR	38968.4819	2021-09-08T20:33:00+00:00
USD	46062.3762	2021-09-08T20:38:00+00:00
GBP	33441.7458	2021-09-08T20:38:00+00:00
EUR	38977.8906	2021-09-08T20:38:00+00:00
USD	46082.1928	2021-09-08T20:43:00+00:00
GBP	33456.1328	2021-09-08T20:43:00+00:00
EUR	38994.6594	2021-09-08T20:43:00+00:00
USD	46005.801	2021-09-08T20:48:00+00:00
GBP	33400.6716	2021-09-08T20:48:00+00:00
EUR	38930.0168	2021-09-08T20:48:00+00:00
USD	46071.2448	2021-09-08T20:53:00+00:00
GBP	33448.1844	2021-09-08T20:53:00+00:00
EUR	38985.3952	2021-09-08T20:53:00+00:00
USD	46072.6609	2021-09-08T20:58:00+00:00
GBP	33449.2125	2021-09-08T20:58:00+00:00
EUR	38986.5935	2021-09-08T20:58:00+00:00
USD	46179.8792	2021-09-08T21:03:00+00:00
GBP	33527.0541	2021-09-08T21:03:00+00:00
EUR	39077.3214	2021-09-08T21:03:00+00:00
USD	46218.151	2021-09-08T21:08:00+00:00
GBP	33561.7263	2021-09-08T21:08:00+00:00
EUR	39114.5137	2021-09-08T21:08:00+00:00
USD	46263.244	2021-09-08T21:13:00+00:00
GBP	33594.471	2021-09-08T21:13:00+00:00
EUR	39152.6759	2021-09-08T21:13:00+00:00
USD	46204.2884	2021-09-08T21:18:00+00:00
GBP	33551.6598	2021-09-08T21:18:00+00:00
EUR	39102.7816	2021-09-08T21:18:00+00:00
USD	46146.1135	2021-09-08T21:23:00+00:00
GBP	33509.4156	2021-09-08T21:23:00+00:00
EUR	39053.5481	2021-09-08T21:23:00+00:00
USD	46122.6067	2021-09-08T21:28:00+00:00
GBP	33492.346	2021-09-08T21:28:00+00:00
EUR	39033.6543	2021-09-08T21:28:00+00:00
USD	46151.3202	2021-09-08T21:33:00+00:00
GBP	33513.1965	2021-09-08T21:33:00+00:00
EUR	39057.9546	2021-09-08T21:33:00+00:00
USD	46264.073	2021-09-08T21:38:00+00:00
GBP	33595.073	2021-09-08T21:38:00+00:00
EUR	39153.3775	2021-09-08T21:38:00+00:00
USD	46190.0096	2021-09-08T21:43:00+00:00
GBP	33541.2912	2021-09-08T21:43:00+00:00
EUR	39090.6975	2021-09-08T21:43:00+00:00
USD	46132.8786	2021-09-08T21:48:00+00:00
GBP	33499.805	2021-09-08T21:48:00+00:00
EUR	39042.3474	2021-09-08T21:48:00+00:00
USD	46081.9247	2021-09-08T21:53:00+00:00
GBP	33462.8044	2021-09-08T21:53:00+00:00
EUR	38999.2251	2021-09-08T21:53:00+00:00
USD	46041.7363	2021-09-08T21:58:00+00:00
GBP	33433.6212	2021-09-08T21:58:00+00:00
EUR	38965.2135	2021-09-08T21:58:00+00:00
USD	46130.2319	2021-09-08T22:03:00+00:00
GBP	33497.8831	2021-09-08T22:03:00+00:00
EUR	39040.1075	2021-09-08T22:03:00+00:00
USD	46228.4648	2021-09-08T22:08:00+00:00
GBP	33562.5588	2021-09-08T22:08:00+00:00
EUR	39120.0524	2021-09-08T22:08:00+00:00
USD	46307.3727	2021-09-08T22:13:00+00:00
GBP	33619.8472	2021-09-08T22:13:00+00:00
EUR	39186.8269	2021-09-08T22:13:00+00:00
USD	46500.3958	2021-09-08T22:18:00+00:00
GBP	33759.9849	2021-09-08T22:18:00+00:00
EUR	39350.1695	2021-09-08T22:18:00+00:00
USD	46624.0244	2021-09-08T22:23:00+00:00
GBP	33849.7411	2021-09-08T22:23:00+00:00
EUR	39454.788	2021-09-08T22:23:00+00:00
USD	46659.4977	2021-09-08T22:28:00+00:00
GBP	33875.4952	2021-09-08T22:28:00+00:00
EUR	39484.8067	2021-09-08T22:28:00+00:00
USD	46630.6467	2021-09-08T22:33:00+00:00
GBP	33854.549	2021-09-08T22:33:00+00:00
EUR	39460.3921	2021-09-08T22:33:00+00:00
USD	46591.5371	2021-09-08T22:38:00+00:00
GBP	33826.1548	2021-09-08T22:38:00+00:00
EUR	39427.2962	2021-09-08T22:38:00+00:00
USD	46766.2445	2021-09-08T22:43:00+00:00
GBP	33952.995	2021-09-08T22:43:00+00:00
EUR	39575.1394	2021-09-08T22:43:00+00:00
USD	46694.816	2021-09-08T22:48:00+00:00
GBP	33901.1369	2021-09-08T22:48:00+00:00
EUR	39514.6943	2021-09-08T22:48:00+00:00
USD	46639.6717	2021-09-08T22:53:00+00:00
GBP	33861.1012	2021-09-08T22:53:00+00:00
EUR	39468.0293	2021-09-08T22:53:00+00:00
USD	46589.4287	2021-09-08T22:58:00+00:00
GBP	33824.6241	2021-09-08T22:58:00+00:00
EUR	39425.512	2021-09-08T22:58:00+00:00
USD	46659.8418	2021-09-08T23:03:00+00:00
GBP	33875.7451	2021-09-08T23:03:00+00:00
EUR	39485.0979	2021-09-08T23:03:00+00:00
USD	46492.7567	2021-09-08T23:08:00+00:00
GBP	33754.1598	2021-09-08T23:08:00+00:00
EUR	39339.3346	2021-09-08T23:08:00+00:00
USD	46451.2243	2021-09-08T23:13:00+00:00
GBP	33724.0069	2021-09-08T23:13:00+00:00
EUR	39304.1925	2021-09-08T23:13:00+00:00
USD	46401.7667	2021-09-08T23:18:00+00:00
GBP	33688.1002	2021-09-08T23:18:00+00:00
EUR	39262.3444	2021-09-08T23:18:00+00:00
USD	46354.0355	2021-09-08T23:23:00+00:00
GBP	33653.447	2021-09-08T23:23:00+00:00
EUR	39221.9572	2021-09-08T23:23:00+00:00
USD	46317.95	2021-09-08T23:28:00+00:00
GBP	33627.2486	2021-09-08T23:28:00+00:00
EUR	39191.4239	2021-09-08T23:28:00+00:00
USD	46325.0471	2021-09-08T23:33:00+00:00
GBP	33632.4011	2021-09-08T23:33:00+00:00
EUR	39197.429	2021-09-08T23:33:00+00:00
USD	46313.9984	2021-09-08T23:38:00+00:00
GBP	33624.3797	2021-09-08T23:38:00+00:00
EUR	39188.0803	2021-09-08T23:38:00+00:00
USD	46216.5697	2021-09-08T23:43:00+00:00
GBP	33553.6455	2021-09-08T23:43:00+00:00
EUR	39105.6421	2021-09-08T23:43:00+00:00
USD	46097.888	2021-09-08T23:48:00+00:00
GBP	33467.4815	2021-09-08T23:48:00+00:00
EUR	39005.2208	2021-09-08T23:48:00+00:00
USD	46049.9672	2021-09-08T23:53:00+00:00
GBP	33432.6906	2021-09-08T23:53:00+00:00
EUR	38964.6732	2021-09-08T23:53:00+00:00
USD	46118.7954	2021-09-08T23:58:00+00:00
GBP	33482.6605	2021-09-08T23:58:00+00:00
EUR	39022.9114	2021-09-08T23:58:00+00:00
USD	46158.1007	2021-09-09T00:03:00+00:00
GBP	33511.1965	2021-09-09T00:03:00+00:00
EUR	39056.1692	2021-09-09T00:03:00+00:00
USD	46091.3461	2021-09-09T00:08:00+00:00
GBP	33479.9241	2021-09-09T00:08:00+00:00
EUR	38997.8418	2021-09-09T00:08:00+00:00
USD	46063.9044	2021-09-09T00:13:00+00:00
GBP	33459.991	2021-09-09T00:13:00+00:00
EUR	38974.6234	2021-09-09T00:13:00+00:00
USD	46029.8926	2021-09-09T00:18:00+00:00
GBP	33435.2854	2021-09-09T00:18:00+00:00
EUR	38945.8461	2021-09-09T00:18:00+00:00
USD	46020.9916	2021-09-09T00:23:00+00:00
GBP	33428.8199	2021-09-09T00:23:00+00:00
EUR	38938.315	2021-09-09T00:23:00+00:00
USD	45944.2092	2021-09-09T00:28:00+00:00
GBP	33373.0466	2021-09-09T00:28:00+00:00
EUR	38873.3495	2021-09-09T00:28:00+00:00
USD	46028.3346	2021-09-09T00:33:00+00:00
GBP	33434.1538	2021-09-09T00:33:00+00:00
EUR	38944.5279	2021-09-09T00:33:00+00:00
USD	46085.7923	2021-09-09T00:38:00+00:00
GBP	33475.89	2021-09-09T00:38:00+00:00
EUR	38993.1428	2021-09-09T00:38:00+00:00
USD	46159.7648	2021-09-09T00:43:00+00:00
GBP	33529.6223	2021-09-09T00:43:00+00:00
EUR	39055.7308	2021-09-09T00:43:00+00:00
USD	46137.2008	2021-09-09T00:48:00+00:00
GBP	33513.2322	2021-09-09T00:48:00+00:00
EUR	39036.6394	2021-09-09T00:48:00+00:00
USD	46322.1684	2021-09-09T00:53:00+00:00
GBP	33647.5893	2021-09-09T00:53:00+00:00
EUR	39193.1403	2021-09-09T00:53:00+00:00
USD	46302.8687	2021-09-09T00:58:00+00:00
GBP	33633.5704	2021-09-09T00:58:00+00:00
EUR	39176.8109	2021-09-09T00:58:00+00:00
USD	46287.6212	2021-09-09T01:03:00+00:00
GBP	33622.4949	2021-09-09T01:03:00+00:00
EUR	39163.91	2021-09-09T01:03:00+00:00
USD	46221.9383	2021-09-09T01:08:00+00:00
GBP	33588.3733	2021-09-09T01:08:00+00:00
EUR	39123.5428	2021-09-09T01:08:00+00:00
USD	46189.7502	2021-09-09T01:13:00+00:00
GBP	33564.9829	2021-09-09T01:13:00+00:00
EUR	39096.2979	2021-09-09T01:13:00+00:00
USD	46079.8806	2021-09-09T01:18:00+00:00
GBP	33485.1433	2021-09-09T01:18:00+00:00
EUR	39003.3011	2021-09-09T01:18:00+00:00
USD	46048.1349	2021-09-09T01:23:00+00:00
GBP	33462.0744	2021-09-09T01:23:00+00:00
EUR	38976.4307	2021-09-09T01:23:00+00:00
USD	46106.6215	2021-09-09T01:28:00+00:00
GBP	33504.5753	2021-09-09T01:28:00+00:00
EUR	39025.9354	2021-09-09T01:28:00+00:00
USD	46083.4483	2021-09-09T01:33:00+00:00
GBP	33487.7359	2021-09-09T01:33:00+00:00
EUR	39006.321	2021-09-09T01:33:00+00:00
USD	45955.8671	2021-09-09T01:38:00+00:00
GBP	33395.0257	2021-09-09T01:38:00+00:00
EUR	38898.3326	2021-09-09T01:38:00+00:00
USD	46057.5696	2021-09-09T01:43:00+00:00
GBP	33468.9305	2021-09-09T01:43:00+00:00
EUR	38984.4165	2021-09-09T01:43:00+00:00
USD	46044.2406	2021-09-09T01:48:00+00:00
GBP	33459.2446	2021-09-09T01:48:00+00:00
EUR	38973.1345	2021-09-09T01:48:00+00:00
USD	46049.059	2021-09-09T01:53:00+00:00
GBP	33462.746	2021-09-09T01:53:00+00:00
EUR	38977.2129	2021-09-09T01:53:00+00:00
USD	46164.6724	2021-09-09T01:58:00+00:00
GBP	33546.7595	2021-09-09T01:58:00+00:00
EUR	39075.0714	2021-09-09T01:58:00+00:00
USD	46203.9331	2021-09-09T02:03:00+00:00
